Unnamed: 0,pdf,authors,titles,number,available,filename
48,https://psb.stanford.edu/psb-online/proceedings/psb01/ren.pdf,"F. Ren, S. Ogishima, and H. Tanak",A New Algorithm for Analysis of Within-Host HIV-1 Evolution,48.0,True,2001\48_main_body.txt
49,https://psb.stanford.edu/psb-online/proceedings/psb01/steinbachs.pdf,"J.E. Steinbachs, N.V. Schizas, and J.W.O. Ballar",Efficiencies of Genes and Accuracy of Tree-Building Methods in Recovering  a Known Drosophila Genealogy,49.0,True,2001\49_main_body.txt
0,https://psb.stanford.edu/psb-online/proceedings/psb11/lee.pdf,"Jang Lee, Graciela Gonzalez",Towards Integrative Gene Prioritization in Alzheimer's Disease,0.0,True,2011\0_main_body.txt
1,https://psb.stanford.edu/psb-online/proceedings/psb11/liu.pdf,"Yu Liu, Sanjay R. Patel, Rod K. Nibbe, Sean Maxwell, Salim A. Chowdhury, Mehmet Koyuturk, Xiaofeng Zhu, Emma Larkin, Sarah Buxbaum, Naresh Punjabi, Sina Gharib, Susan Redline, Mark R. Chance",Systems Biology Analyses of Gene Expression and Genome Wide Association Study Data in Obstructive Sleep Apnea,1.0,True,2011\1_main_body.txt
2,https://psb.stanford.edu/psb-online/proceedings/psb11/otten.pdf,"Lars Otten, Rina Dechter",Finding Most Likely Haplotypes in General Pedigrees Through Parallel Search with Dynamic Load Balancing,2.0,True,2011\2_main_body.txt
3,https://psb.stanford.edu/psb-online/proceedings/psb11/sorani.pdf,"Marco D. Sorani, Geoffrey T. Manley, J. Claude Hemphill, Sergio E. Baranzini","Dynamic, Multi-Level Network Models of Clinical Trials",3.0,True,2011\3_main_body.txt
4,https://psb.stanford.edu/psb-online/proceedings/psb11/turcan.pdf,"Sevin Turcan, Xintao Wei, Jill Maron, Douglas E. Vetter, Donna K. Slonim",Mining Functionally Relevant Gene Sets for Analyzing Physiologically Novel Clinical Expression Data,4.0,True,2011\4_main_body.txt
5,https://psb.stanford.edu/psb-online/proceedings/psb11/wu.pdf,"Chuang Wu, Andrew S. Walsh, Roni Rosenfeld",Genotype Phenotype Mapping in Rna Viruses - Disjunctive Normal Form Learning,5.0,True,2011\5_main_body.txt
6,https://psb.stanford.edu/psb-online/proceedings/psb11/bansal.pdf,"Vikas Bansal, Ondrej Libiger, Ali Torkamani, Nicholas J. Schork",An Application and Empirical Comparison of Statistical Analysis Methods for Associating Rare Variants to a Complex Phenotype,6.0,True,2011\6_main_body.txt
7,https://psb.stanford.edu/psb-online/proceedings/psb11/halldorsson.pdf,"Bjarni V. Halldorsson, Derek Aguiar, Sorin Istrail",Haplotype Phasing By Multi-Assembly of Shared Haplotypes: Phase-Dependent Interactions Between Rare Variants,7.0,True,2011\7_main_body.txt
8,https://psb.stanford.edu/psb-online/proceedings/psb11/zeggini.pdf,"Eleftheria Zeggini, Jennifer L. Asimit",An Evaluation of Power to Detect Low-Frequency Variant Associations Using Allele-Matching Tests that Account for Uncertainty,8.0,True,2011\8_main_body.txt
9,https://psb.stanford.edu/psb-online/proceedings/psb11/zhou.pdf,"Hua Zhou, David Alexander, Mary Sehl, Janet Sinsheimer, Kenneth Lange",Penalized Regression for Genome-Wide Association Screening of Sequence Data,9.0,True,2011\9_main_body.txt
10,https://psb.stanford.edu/psb-online/proceedings/psb11/bunge.pdf,John Bunge,Estimating the Number of Species with Catchall,10.0,True,2011\10_main_body.txt
11,https://psb.stanford.edu/psb-online/proceedings/psb11/eren.pdf,"A. Murat Eren, Michael J. Ferris, Christopher M. Taylor",A Framework for Analysis of Metagenomic Sequencing Data,11.0,True,2011\11_main_body.txt
12,https://psb.stanford.edu/psb-online/proceedings/psb11/holmes.pdf,"S. Holmes, A. Alekseyenko, A. Timme, T. Nelson, P.J. Pasricha, A. Spormann",Visualization and Statistical Comparisons of Microbial Communities Using R Packages on Phylochip Data,12.0,True,2011\12_main_body.txt
13,https://psb.stanford.edu/psb-online/proceedings/psb11/moore.pdf,"Jason H. Moore, Richard Cowper-Sal.Lari, Douglas Hill, Patricia Hibberd, Juliette Madan",Human Microbiome Visualization Using 3d Technology,13.0,True,2011\13_main_body.txt
14,https://psb.stanford.edu/psb-online/proceedings/psb11/shah.pdf,"Neethu Shah, Haixu Tang, Thomas G. Doak, Yuzhen Ye",Comparing Bacterial Communities Inferred from 16s Rrna Gene Sequencing and Shotgun Metagenomics,14.0,True,2011\14_main_body.txt
15,https://psb.stanford.edu/psb-online/proceedings/psb11/bakan.pdf,"Ahmet Bakan, Ivet Bahar",Computational Generation inhibitor-Bound Conformers of P38 Map Kinase and Comparison with Experiments,15.0,True,2011\15_main_body.txt
16,https://psb.stanford.edu/psb-online/proceedings/psb11/bodian.pdf,"Dale L Bodian, Randall J Radmer, Sean Holbert, Teri E Klein",Molecular Dynamics Simulations of the Full Triple Helical Region of Collagen Type I Provide An Atomic Scale View of the Protein's Regional Heterogeneity,16.0,True,2011\16_main_body.txt
17,https://psb.stanford.edu/psb-online/proceedings/psb11/flores.pdf,"Samuel Coulbourn Flores, Russ B. Altman",Structural insights into Pre-Translocation Ribosome Motions,17.0,True,2011\17_main_body.txt
18,https://psb.stanford.edu/psb-online/proceedings/psb11/sakae.pdf,"Yoshitake Sakae, tomoyuki Hiroyasu, Mitsunori Miki, Yuko Okamoto",New Conformational Search Method Using Genetic Algorithm and Knot Theory for Proteins,18.0,True,2011\18_main_body.txt
19,https://psb.stanford.edu/psb-online/proceedings/psb11/chen.pdf,"Rong Chen, Atul J. Butte",The Reference Human Genome Demonstrates High Risk of Type 1 Diabetes and Other Disorders,19.0,True,2011\19_main_body.txt
20,https://psb.stanford.edu/psb-online/proceedings/psb11/dudley.pdf,"Joel T. Dudley, Rong Chen, Atul J. Butte",Matching Cancer Genomes to Established Cell Lines for Personalized Oncology,20.0,True,2011\20_main_body.txt
21,https://psb.stanford.edu/psb-online/proceedings/psb11/grady.pdf,"Benjamin J. Grady, Eric C. Torstenson, Paul J. Mclaren, Paul W. De Bakker, David W. Haas, Gregory K. Robbins, Roy M. Gulick, Richard Haubrich, Heather Ribaudo, Marylyn D. Ritchie",Use of Biological Knowledge to Inform The Analysis of Gene-Gene Interactions Involved in Modulating Virologic Failure with Efavirenz-Containing Treatment Regimens in Art-Naive Actg Clinical Trials Participants,21.0,True,2011\21_main_body.txt
22,https://psb.stanford.edu/psb-online/proceedings/psb11/pendergrass.pdf,"Sarah Pendergrass, Scott M. Dudek, Dan M. Roden, Dana C. Crawford, Marylyn D. Ritchie",Visual integration of Results from a Large Dna Biobank (Biovu) Using Synthesis-View,22.0,True,2011\22_main_body.txt
23,https://psb.stanford.edu/psb-online/proceedings/psb11/turner.pdf,"Stephen D. Turner, William S. Bush",Multivariate Analysis of Regulatory Snps: Empowering Personal Genomics by Considering Cis-Epistasis and Heterogeneity,23.0,True,2011\23_main_body.txt
24,https://psb.stanford.edu/psb-online/proceedings/psb11/zhang.pdf,"Jin Zhang, Yufeng Wu",Haplotype inference from Single Short Sequence Reads Using a Population Genealogical History Model,24.0,True,2011\24_main_body.txt
25,https://psb.stanford.edu/psb-online/proceedings/psb11/kharam.pdf,"Aleksandra Kharam, Hua Jiang, Marc Riedel",Binary Counting with Chemical Reactions,25.0,True,2011\25_main_body.txt
26,https://psb.stanford.edu/psb-online/proceedings/psb11/mcdermott.pdf,"Jason E. McDermott, Michelle Archuleta, Susan L. Stevens, Mary P. Stenzel-Poore, Antonio Sanfilippo",Defining the Players in Higher-Order Networks: Predictive Modeling for Reverse Engineering Functional Influence Networks,26.0,True,2011\26_main_body.txt
27,https://psb.stanford.edu/psb-online/proceedings/psb11/senum.pdf,"Philip Senum, Marc Riedel",Rate-Independent Constructs for Chemical Computation,27.0,True,2011\27_main_body.txt
28,https://psb.stanford.edu/psb-online/proceedings/psb11/uhlendorf.pdf,"Jannis Uhlendorf, Samuel Bottani, Francois Fages, Pascal Hersen, Gregory Batt",Towards Real-Time Control of Gene Expression: Controlling the Hog Signaling Cascade,28.0,True,2011\28_main_body.txt
29,https://psb.stanford.edu/psb-online/proceedings/psb11/verdicchio.pdf,"Michael P. Verdicchio, Seungchan Kim",Identifying Targets for intervention by Analyzing Basins of Attraction,29.0,True,2011\29_main_body.txt
30,https://psb.stanford.edu/psb-online/proceedings/psb11/wkshop-pharma.pdf,"Kevin Bretonnel Cohen, Yael Garten, Udo Hahn, Nigam H. Shah",Workshop introduction,30.0,True,2011\30_main_body.txt
31,https://psb.stanford.edu/psb-online/proceedings/psb11/wkshop-pathway.pdf,"Michael Ochs, Rachel Karchin, Habtom Ressom, Robert Gentleman",Workshop introduction,31.0,True,2011\31_main_body.txt
32,https://psb.stanford.edu/psb-online/proceedings/psb11/wkshop-nano.pdf,"Steven Ludtke, Catherine Lawson, Gerard Kleywegt, Helen Berman, Wah Chiu",Workshop introduction,32.0,True,2011\32_main_body.txt
0,https://psb.stanford.edu/psb-online/proceedings/psb12/bandyopadhyay.pdf,"Nirmalya Bandyopadhyay, Sanjay Ranka, and Tamer Kahveci",SSLPred : Predicting Synthetic Sickness Lethality,0.0,True,2012\0_main_body.txt
1,https://psb.stanford.edu/psb-online/proceedings/psb12/carter.pdf,"Gregory W. Carter, Michelle Hays, Song Li, and Timothy Galitski",Predicting the Effects of Copy-Number Variation in Double and Triple Mutant Combinations,1.0,True,2012\1_main_body.txt
2,https://psb.stanford.edu/psb-online/proceedings/psb12/chen.pdf,"Li Chen, Jianhua Xuan, Jinghua Gu, Yue Wang, Li Chen, Zhen Zhang, Tian-Li Wang, and Ie-Ming Shih",Integrative Network Analysis to Identify Aberrant Pathway Networks in Ovarian Cancer,2.0,True,2012\2_main_body.txt
3,https://psb.stanford.edu/psb-online/proceedings/psb12/mohammadi.pdf,"Shahin Mohammadi, Giorgos Kollias, and Ananth Grama",Role of Synthetic Genetic Interactions in Understanding Functional Interactions Among Pathways,3.0,True,2012\3_main_body.txt
4,https://psb.stanford.edu/psb-online/proceedings/psb12/vandin.pdf,"Fabio Vandin, Patrick Clay, Eli Upfal, and Benjamin J. Raphael",Discovery of Mutated Subnetworks Associated with Clinical Data in Cancer,4.0,True,2012\4_main_body.txt
5,https://psb.stanford.edu/psb-online/proceedings/psb12/burger.pdf,"Virginia M. Burger, Arvind Ramanathan, Andrej J. Savol, Christopher B. Stanley, Pratul K. Agarwal, and Chakra S. Chennubhotla",Quasi-Anharmonic Analysis Reveals Intermediate States in the Nuclear Co-Activator Receptor Binding Domain Ensemble,5.0,True,2012\5_main_body.txt
6,https://psb.stanford.edu/psb-online/proceedings/psb12/fisher.pdf,"Charles K. Fisher, Orly Ullman, and Collin M. Stultz",Efficient Construction of Disordered Protein Ensembles in a Bayesian Framework with Optimal Selection of Conformations,6.0,True,2012\6_main_body.txt
7,https://psb.stanford.edu/psb-online/proceedings/psb12/gao.pdf,Jianjiong Gao and Dong Xu,Correlation Between Posttranslational Modification and Intrinsic Disorder in Protein,7.0,True,2012\7_main_body.txt
8,https://psb.stanford.edu/psb-online/proceedings/psb12/guo.pdf,"Xin Guo, Martha L. Bulyk, and Alexander J. Hartemink",Intrinsic Disorder Within and Flanking the DNA-Binding Domains of Human Transcription Factors,8.0,True,2012\8_main_body.txt
9,https://psb.stanford.edu/psb-online/proceedings/psb12/hsu.pdf,"Wei-Lun Hsu, Christopher Oldfield, Jingwei Meng, Fei Huang, Bin Xue, Vladimir N. Uversky, Pedro Romero, and A. Keith Dunker",Intrinsic Protein Disorder and Protein-Protein Interactions,9.0,True,2012\9_main_body.txt
10,https://psb.stanford.edu/psb-online/proceedings/psb12/huang-f.pdf,"Fei Huang, Christopher Oldfield, Jingwei Meng, Wei-lun Hsu, Bin Xue, Vladimir N. Uversky, Pedro Romero, and A. Keith Dunker",Subclassifying Disordered Proteins by the CH-CDF Plot Method,10.0,True,2012\10_main_body.txt
11,https://psb.stanford.edu/psb-online/proceedings/psb12/jeong.pdf,Chan-Seok Jeong and Dongsup Kim,Coevolved Residues and the Functional Association for Intrinsically Disordered Proteins,11.0,True,2012\11_main_body.txt
12,https://psb.stanford.edu/psb-online/proceedings/psb12/mitrea.pdf,Diana M. Mitrea and Richard W. Kriwacki,Cryptic Disorder: An Order-Disorder Transformation Regulates the Function of Nucleophosmin,12.0,True,2012\12_main_body.txt
13,https://psb.stanford.edu/psb-online/proceedings/psb12/patil.pdf,"Ashwini Patil, Shunsuke Teraguchi, Huy Dinh, Kenta Nakai, and Daron M Standley",Functional Annotation of Intrinsically Disordered Domains by Their Amino Acid Content Using IDD Navigator,13.0,True,2012\13_main_body.txt
14,https://psb.stanford.edu/psb-online/proceedings/psb12/peng.pdf,Zhenling Peng and Lukasz Kurgan,On the Complementarity of the Consensus-Based Disorder Prediction,14.0,True,2012\14_main_body.txt
15,https://psb.stanford.edu/psb-online/proceedings/psb12/vuzman.pdf,"Dana Vuzman, Yonit Hoffman, and Yaakov Levy",Modulating Protein-DNA Interactions by Post-Translational Modifications at Disordered Regions,15.0,True,2012\15_main_body.txt
16,https://psb.stanford.edu/psb-online/proceedings/psb12/bunge.pdf,"John Bunge, Dankmar Boehning, Heather Allen, and James A. Foster",Estimating Population Diversity with Unreliable Low Frequency Counts,16.0,True,2012\16_main_body.txt
17,https://psb.stanford.edu/psb-online/proceedings/psb12/fukuyama.pdf,"Julia Fukuyama, Paul J. Mcmurdie, Les Dethlefsen, David A. Relman, and Susan Holmes",Comparisons of Distance Methods for Combining Covariates and Abundances in Microbiome Studies,17.0,True,2012\17_main_body.txt
18,https://psb.stanford.edu/psb-online/proceedings/psb12/hugo.pdf,"Alys Hugo, Douglas J. Baxter, William R. Cannon, Ananth Kalyanaraman, Gaurav Kulkarni, and Stephen J. Callister",Proteotyping of Microbial Communities by Optimization of Tandem Mass Spectrometry Data Interpretation,18.0,True,2012\18_main_body.txt
19,https://psb.stanford.edu/psb-online/proceedings/psb12/mcmurdie.pdf,Paul J. McMurdie and Susan Holmes,phyloseq: A Bioconductor Package for Handling and Analysis of High-Throughput Phylogenetic Sequence Data,19.0,True,2012\19_main_body.txt
20,https://psb.stanford.edu/psb-online/proceedings/psb12/mirarab.pdf,"Siavash Mirarab, Nam Nguyen, and Tandy Warno",SEPP: SATe -Enabled Phylogenetic Placement,20.0,True,2012\20_main_body.txt
21,https://psb.stanford.edu/psb-online/proceedings/psb12/zhang-q.pdf,"Quan Zhang, Thomas G. Doak, and Yuzhen Ye",Artificial Functional Difference Between Microbial Communities Caused by Length Difference of Sequencing Reads,21.0,True,2012\21_main_body.txt
22,https://psb.stanford.edu/psb-online/proceedings/psb12/zhang-y.pdf,Yuan Zhang and Yanni Sun,MetaDomain: A Profile HMM-Based Protein Domain Classification Tool for Short Sequences,22.0,True,2012\22_main_body.txt
23,https://psb.stanford.edu/psb-online/proceedings/psb12/franzosa.pdf,Eric A. Franzosa and Yu Xia,Structural Models for Host-Pathogen Protein-Protein Interactions: Assessing Coverage and Bias,23.0,True,2012\23_main_body.txt
24,https://psb.stanford.edu/psb-online/proceedings/psb12/gordan.pdf,"Raluca Gordan, Saumyadipta Pyne, and Martha L. Bulyk","Identification of Cell Cycle-Regulated, Putative Hyphal Genes in Candida Albicans",24.0,True,2012\24_main_body.txt
25,https://psb.stanford.edu/psb-online/proceedings/psb12/nouretdinov.pdf,"Ilia Nouretdinov, Alex Gammerman, Yanjun Qi, and Judith Klein-Seetharaman",Determining Confidence of Predicted Interactions Between HIV-1 and Human Proteins Using Conformal Method,25.0,True,2012\25_main_body.txt
26,https://psb.stanford.edu/psb-online/proceedings/psb12/curtis.pdf,"Ross E. Curtis, Junming Yin, Peter Kinnaird, and Eric P. Xing",Finding Genome-Transcriptome-Phenome Associations with Structured Association Mapping and Visualization in GenAMap,26.0,True,2012\26_main_body.txt
27,https://psb.stanford.edu/psb-online/proceedings/psb12/karczewski.pdf,"Konrad J. Karczewski, Robert P. Tirrell, Pablo Cordero, Nicholas P. Tatonetti, Joel T. Dudley, Keyan Salari, Michael Snyder, Russ B. Altman, and Stuart K. Kim","Interpretome: A Freely Available, Modular, and Secure Personal Genome Interpretation Engine",27.0,True,2012\27_main_body.txt
28,https://psb.stanford.edu/psb-online/proceedings/psb12/pal.pdf,Ranadip Pal and Noah Berlow,A Kinase Inhibition Map Approach for Tumor Sensitivity Prediction and Combination Therapy Design for Targeted Drugs,28.0,True,2012\28_main_body.txt
29,https://psb.stanford.edu/psb-online/proceedings/psb12/warde-farley.pdf,"David Warde-Farley, Michael Brudno, Quaid Morris, and Anna Goldenberg",Mixture Model for Sub-Phenotyping in GWAS,29.0,True,2012\29_main_body.txt
30,https://psb.stanford.edu/psb-online/proceedings/psb12/buyko.pdf,"Ekaterina Buyko, Elena Beisswanger, and Udo Hahn",The Extraction of Pharmacogenetic and Pharmacogenomic Relations - A Case Study Using PharmGKB,30.0,True,2012\30_main_body.txt
31,https://psb.stanford.edu/psb-online/proceedings/psb12/hoehndorf.pdf,"Robert Hoehndorf, Anika Oellrich, Dietrich Rebholz-Schuhmann, Paul Schofield, and Georgios V. Gkoutos",Linking PharmGKB to Phenotype Studies and Animal Models of Disease for Drug Repurposing,31.0,True,2012\31_main_body.txt
32,https://psb.stanford.edu/psb-online/proceedings/psb12/pathak.pdf,"Jyotishman Pathak, Laura C. Weiss, Matthew J. Durski, Qian Zhu, Robert R. Freimuth, and Christopher G. Chute",Integrating VA's NDF-RT Drug Terminology with PharmGKB: Preliminary Results,32.0,True,2012\32_main_body.txt
33,https://psb.stanford.edu/psb-online/proceedings/psb12/percha.pdf,"Bethany Percha, Yael Garten, and Russ B. Altman",Discovery and Explanation of Drug-Drug Interactions via Text Mining,33.0,True,2012\33_main_body.txt
34,https://psb.stanford.edu/psb-online/proceedings/psb12/wu-y.pdf,"Yonghui Wu, Mei Liu, W. Jim Zheng, Zhongming Zhao, and Hua Xu",Ranking Gene-Drug Relationships in Biomedical Literature Using Latent Dirichlet Allocation,34.0,True,2012\34_main_body.txt
35,https://psb.stanford.edu/psb-online/proceedings/psb12/wkshop-sfcc.pdf,"William Stafford Noble, C. Anthony Blau, Job Dekker, Zhi-Jun Duan, and Yi Mao",The Structure and Function of Chromatin and Chromosomes,35.0,True,2012\35_main_body.txt
36,https://psb.stanford.edu/psb-online/proceedings/psb12/wkshop-law.pdf,Greg Hampikian and Eric M. Meslin,"Law, Bioethics and the Current Status of Ownership, Privacy, Informed Consent in the Genomic Age",36.0,True,2012\36_main_body.txt
